# object_id, ra, dec, hsc_id
43159013960993660,149.68130774472422,2.3335764247711004,937415
43158739083095636,149.97150290157032,2.4592769316657863,936288
43158331061206441,150.59828287764088,2.674461228409072,934770
43158309586368167,150.57665170957668,1.7626627406972557,934440
43158335356167161,150.59581470119102,2.754398473848287,934802
43158610234081809,150.32138643132882,2.8821501288467437,935917
43158331061206449,150.60028243894808,2.6738016016826904,934771
43159022550934722,149.7100612678714,2.7718104816651143,937506
