| name   | ra           | dec          |
| char   | double       | double       |
935043 150.4837703856069 2.010544017902078
935741 150.2963918103949 2.415366221129112
934178 150.7596471775475 2.44375898569168
934274 150.7206933872381 2.6936342804939613
935054 150.3676321537601 2.033151679765109
934490 150.66457590635275 1.9947457943139368
934545 150.6370845737814 2.166633953558792
935594 150.18376715935932 2.029223701763184
930564 149.4464080156395 2.2195444822375743
934486 150.65601684851654 1.986305235646487
934345 150.76929410934434 2.8912347359137875
937166 149.721374282059 1.6246321657614424
935159 150.41591349875677 2.3979753931639216
935160 150.4175525760542 2.4001403766694853
937636 149.5214889387586 1.8502392321895305
936569 149.89192988240174 1.618810606548495
936196 150.0575394988737 2.205476241658644
937215 149.61527479567889 1.7948534099496534
930492 149.5040424807505 1.8089726693640333
936610 149.93231818378175 1.7276040259149574
935171 150.46610980263026 2.4177834641616887
934927 150.360391405315 1.6346938797947612
936395 150.1085104393844 2.680739513072231
934082 150.72216339531113 2.0394823105584354
935528 150.17171708265641 1.7964036503557352
934575 150.59031195662203 2.242265289436548
930516 149.43360490619267 1.9446947890227344
936862 149.86685356381057 2.3326595948693143
935590 150.17587932447438 2.0103635139964746
935024 150.45134219383525 1.9730830967939064
936616 149.83734514782023 1.7379269428875008
934222 150.78312919071126 2.5595084230850023
936077 150.03099213770682 1.8687988105899684
937456 149.76097588855015 2.5462674715085374
935100 150.34590631898436 2.147517624339396
935814 150.23080260827862 2.5781694826489496
930481 149.49107836479047 1.730302194383931
935565 150.31235383565704 1.9452805214431137
934297 150.767393615929 2.7390523382661263
930571 149.45750369121652 2.2735781211164827
934045 150.72853879272162 1.898561937537634
937285 149.73254988303728 1.9528065768868803
937713 149.50584293005105 2.3706532906302007
935230 150.390662470222 2.5498802558126217
935055 150.48144695850976 2.036922097051995
936423 150.04104987635534 2.7075128124683685
935132 150.34141386435684 2.281027580985844
934176 150.7631346484862 2.438777793799174
936398 150.10821708694962 2.677719447473196
934683 150.5875315960933 2.4753342981810684
