# object_id, ra, dec, hsc_id
40665175560306867,29.25552171596981,-0.9982654302014996,402795
41122297519569509,183.63975836965113,-0.8597411250782242,507226
40665308704295147,29.119958578062967,-1.1118125984095633,402892
45845941206410771,339.0204158033394,5.17250324276316,141679
40665308704295260,29.118325382792012,-1.1041129302071209,402900
69634841640984096,248.6738473581519,42.50887260143945,198192
70351568603475658,217.84577922319332,43.40931222864718,206789
40999564534114176,141.65012516966732,-0.949600086512822,449619
70364513634901605,224.4654975169424,44.47396434294381,211482
42200110972562082,186.22263530174243,1.3674359906616005,750082
73979707867033513,213.62607494688888,51.95685733604163,262875
44781893123595203,338.6940137637341,3.931828701440652,106565
40999564534114179,141.6496133797884,-0.950346649087115,449621
40665317294229532,29.083478104351002,-0.8136942759801961,402997
41034327999401503,154.0054566395682,-1.3706451858207234,477392
40665312999266234,29.10238954328584,-0.8832973170967325,402975
45823946678891212,331.5176572044715,4.988107988310836,121336
42692550447894887,352.47189047460023,1.1814772283570218,875984
69613001732286413,238.36387859840468,43.06742646824657,184511
70351572898432157,217.8558268837768,43.420288442083816,206796
40665308704295249,29.118416933343163,-1.1067260603039857,402898
40665166970380746,29.180515842711802,-1.2768200870493749,402708
40665312999262836,29.098876281214746,-0.9881977961056846,402943
40665166970379550,29.194893272050447,-1.298613649953962,402693
45823946678891356,331.5215527177712,4.9913439930842385,121339
41580123853436216,337.1965540789677,-0.0957176992805946,605423
39626686827878921,39.08545623854624,-2.4352769060993467,355561
40999564534091398,141.62712044350755,-0.9473563980162824,449568
41030359449633449,152.0475210741653,-0.4802923206451358,476738
40665308704277216,29.12369463777904,-1.1328099399011369,402871
39605400969961000,30.69726005899039,-1.6321783448045883,342409
41645519025479776,0.1984271496492454,0.24132485428573755,270391
40665308704277349,29.11626913967965,-1.1196980046581144,402873
41580123853436748,337.22119064511054,-0.09707120664863177,605425
40665308704294598,29.09486498091617,-1.1235534525832591,402888
40665308704295144,29.11711028838253,-1.1080324566416504,402891
40999564534092616,141.6329104034221,-0.9148794393226124,449576
40665175560299643,29.24540326681612,-1.0069172674597529,402791
69634974784977146,248.382459778196,42.3770731759143,198528
40576939752184913,359.9168045745272,-0.9729309390370622,267389
70364513634902165,224.4600380369553,44.49083961905173,211489
40665308704295979,29.111748000026463,-1.0843733412775622,402911
40665308704294261,29.126022387868467,-1.1347717904708998,402879
70364513634898497,224.46911300222826,44.44744461518329,211458
40075579629792011,190.43251186707107,-1.5872972146667903,384468
69639510270436326,250.12946484378804,42.361951813205906,200165
40665308704294549,29.12065622927576,-1.1229184971312274,402887
39600719455607442,29.525591167779695,-2.0378164883942014,337401
70364513634904516,224.42677544624715,44.43571799121736,211492
45823946678872321,331.5131712393002,4.98817551837198,121296
40998727015490558,142.7326049393945,-1.4683242344884646,446237
40071735634055103,188.20172166994357,-1.5744094155325894,384428
70364513634883224,224.42546933150916,44.49770306004729,211431
40665175560292542,29.247015069706602,-1.0193647565262338,402788
70364513634882764,224.46179354704148,44.4856986520232,211430
39600719455607614,29.527787902976268,-2.03412641478124,337403
41030230600600625,152.17291021618632,-0.2494192753073544,476249
36425054996680720,34.51157879706274,-6.48027640561812,280353
40665308704294960,29.122665101224445,-1.1111131395503953,402889
40665308704295143,29.118745012522435,-1.1085459940097668,402890
40665175560292499,29.25059988040251,-1.0206038308994008,402787
40999564534114431,141.6597154630351,-0.9438331046156828,449623
41030501183539364,151.8725990962943,-0.4450976910521745,477121
40665308704294332,29.11511516952321,-1.133379441454338,402883
69599236362096068,233.36269883167373,42.13466458594417,175204
73984518230395102,215.0251729408667,51.90465687502408,262967
41126979033914970,184.8702179440292,-0.6002779084952748,512909
40665308704294520,29.12383787822653,-1.1189891834156174,402886
40999564534114514,141.6303281893673,-0.9442360591586672,449625
40665312999262878,29.1024253105558,-0.9864718047106656,402946
40665312999262873,29.10223791768673,-0.9880116790197798,402945
40665308704294478,29.112292335428535,-1.1276764270151995,402884
41131497339514221,186.0345189718009,-1.2637949674657052,517589
42687469501578472,351.84805681543037,1.2984254777154962,869843
40665317294229631,29.090197849344662,-0.8080219143282925,402999
41580123853434123,337.2001471722632,-0.09898384779440554,605417
40665312999262835,29.099671049593123,-0.9881046019075759,402942
40665171265346459,29.25387209434319,-1.035991644383046,402779
40665312999262702,29.104944415722798,-0.9923517911005056,402941
41144287752118803,191.0391192314584,-0.8771369221752945,528166
40665308704295264,29.118324351427013,-1.1052795288726465,402902
39600719455607273,29.526619644555076,-2.042856440402571,337398
39605400969941019,30.69696907942441,-1.630684276723539,342318
41579990709469009,337.33462189248667,-0.0037154139438813024,605196
40665308704294279,29.12260831413325,-1.1351467555273724,402880
41580123853434025,337.20621257487727,-0.10033705011820136,605414
40665175560293289,29.257101326677642,-0.9978722363241448,402790
41584384460995543,338.8942542601908,-0.17481014669671738,607421
40665308704294315,29.098207290501513,-1.1321606702821736,402882
41584384460986544,338.865677145141,-0.19260959875020026,607416
70364513634902171,224.4019899548648,44.4899695773935,211490
41584388755970902,338.93384385605486,-0.06743719174506352,607523
40665308704295246,29.115656190271594,-1.105270439724927,402897
69634979079938663,248.3885861007568,42.503550315307436,198551
40127810727073158,208.94939545904487,-1.56135711130795,385545
43167926018139489,152.48139912521825,1.5366059061893882,939819
41130805849775306,187.05884456385672,-1.4797083455510176,514880
40665308704295253,29.118884733714772,-1.1060728623509857,402899
40665312999266394,29.093198667373514,-0.8750208572140761,402979
45823946678891531,331.52031311804865,4.99391995578642,121342
