# object_id, ra, dec, hsc_id
70413171319394442,246.29152011567498,44.593973766871855,255127
70386349248634825,234.84478981916,43.745003509074536,229937
40665175560306823,29.249618686264647,-1.02328912673781,402792
39917116811399591,137.08757452048528,-1.4931673288318288,363867
45823946678892246,331.5308539512938,5.008057977924596,121349
70356263002723740,219.49574604394184,44.24173998056134,208998
40986494948626625,137.08903043203316,-1.486473035724858,436940
40075579629792454,190.43356862070442,-1.5785818661786803,384470
40665175560292553,29.247825219901948,-1.0190488835263325,402789
44754946498778160,330.44184927491483,3.567550821224044,81910
70364513634881781,224.3987322864876,44.455604184046265,211425
40075721363707467,190.1746786632412,-1.5072209469358255,384513
44196682354686675,141.15174572242182,4.1803079756730535,76796
41580123853434402,337.2008469854665,-0.0946446319362094,605418
39917116811394628,137.06941280749868,-1.548264454531462,363814
41579990709467810,337.37804737833363,-0.009775061124961818,605194
70364513634882024,224.3936262259326,44.46409329137167,211426
70364513634904606,224.45868929882093,44.479937656917,211493
40986494948626626,137.08872784438378,-1.4784451751188676,436941
41090961438180966,174.02328661359803,-0.9111551437785111,477852
40964229838165350,130.04919229263285,-1.4763137971220401,414222
40075583924732086,190.42509223608502,-1.5775016767777374,384479
40964229838165108,130.0282918384313,-1.486386743666468,414218
41584388755976554,338.84772247102813,-0.007335834523216336,607542
41139331359851117,190.3575591950026,-1.3119105572769,522362
40665175560306824,29.250394295227732,-1.0234655464798823,402793
41030501183539751,151.86643338726006,-0.34492175431333955,477122
70356245822851179,219.4750230514154,43.42672452361217,208708
41580123853434572,337.1820908678248,-0.09179816888557664,605422
41007944015283381,145.0924758781111,-1.1971146845062874,455834
73979712161994797,213.5339877691961,51.99023947059419,262890
40999564534092529,141.64429652244863,-0.9175411158851946,449574
39894851700936221,130.06151113943062,-1.490550882049916,357606
40075721363707353,190.17904738601442,-1.4975105776694055,384510
70356245822851178,219.4547054992239,43.43037612388134,208707
39904326398791190,132.0059229603485,-1.7838382460099902,360661
41090961438180964,174.02253976158374,-0.9030266158888008,477850
42085735993467169,147.76622017957692,0.16684600674561398,701684
40075583924738576,190.43330254170053,-1.5713824232173623,384480
41580123853434552,337.18652399134584,-0.0921248515030877,605420
41236234411992341,222.78043622454484,-0.9776336331159484,579218
70356387556781648,219.25785309201785,43.71305582789393,209188
43774590148702006,358.2115035705727,1.8686295853914483,60522
41584384461020000,338.8508135064132,-0.14140025610967485,607505
69634841640984067,248.67687169001653,42.51502558767323,198190
70404237787416270,242.5697338365384,44.540867555241114,246333
45836715616665151,336.4823041079786,4.538321565273376,132187
41580123853434567,337.1794766592323,-0.09203141673073974,605421
40665317294231213,29.09994564312327,-0.7520692576720577,403002
40665317294231202,29.100697783088762,-0.7521132745934934,403001
40999564534116326,141.63440336717696,-0.9167928646383176,449632
70364513634901948,224.40073116350933,44.48435416615962,211486
42309632638607074,223.95929894319747,0.5202181596652741,809745
69634974784971116,248.3708462645073,42.369611908753015,198514
69604480517165273,234.04851398194702,43.05429209246632,179984
40665175560306991,29.25281609031473,-1.0051277799223621,402796
70364513634881319,224.41833598243343,44.442799885404405,211423
43738722876807855,347.17256419062346,2.0051051589733406,41280
42705327975589511,357.3888754334755,0.8448877292537115,886269
42669997574615823,345.7859004141436,0.5764166514047264,854576
69569016972187138,218.4242041545561,42.990608564689296,158343
73979712161994762,213.59802042409112,51.974038490400865,262889
42709704547266589,358.9053280552398,0.02979860440121774,889779
40999564534114177,141.64970583541555,-0.9493200323280824,449620
70422349664495312,249.5995267409146,43.4097423966174,261807
40665317294231796,29.0891726363946,-0.7201980694090343,403004
43774585853734154,358.2026573813454,1.6768611454849651,60434
41580123853463859,337.1785448324759,-0.09161147736226713,605512
69634699907072062,248.8223929228957,42.415615634101755,197775
70356245822851329,219.46225922639888,43.42942584990567,208710
40964229838165338,130.0462420536059,-1.4810001449722068,414221
69604343078214658,234.08862542989934,43.110377885199306,179689
70356263002727017,219.43494667607345,44.30976707702344,209023
41580123853460520,337.20420638258133,-0.0947380073756867,605474
40665317294231612,29.103677631411692,-0.7305225865650138,403003
40665317294235465,29.110865013120648,-0.7265515217312838,403005
40159271362521626,218.563776516268,-1.9862510852720443,393507
38567586547399391,39.450572790765186,-3.6288138976789592,334577
41636877551295575,357.0078981813892,-0.5539981274678633,634690
40999564534092562,141.64597737961554,-0.9167014358346112,449575
40964229838165207,130.02436349573085,-1.4833361316167886,414220
45823946678866750,331.53216162405755,5.011540247985263,121291
39921364534052733,138.6755395707444,-1.9978903352163613,364763
41580123853436545,337.2063070965744,-0.09417813621283053,605424
43110760003429531,133.20001855018123,1.9372003904824808,910818
69569016972209246,218.41000788948105,42.99796676106574,158483
41007548878319631,145.82196069778266,-0.3124329516310181,454748
41580123853459413,337.18862302304797,-0.09291807220960098,605472
40999564534091822,141.62385302122485,-0.9376964809792879,449569
42709704547266602,358.9030871019482,0.026464670910375715,889780
41241061955230953,223.6218543410368,-0.1925356440681633,585525
70364513634901949,224.4009847736501,44.48374581169813,211487
69604476222208715,234.03879834506625,43.029159871303975,179967
40665317294221524,29.10493054036189,-0.7229415459743258,402995
70351568603475179,217.86695353722882,43.3879928686263,206779
69573127255906616,221.1334250941555,42.388343132577425,160159
40075583924738588,190.33233857317867,-1.5613523623659449,384481
39894851700936230,130.05708436437857,-1.4900087064723369,357607
69634841640984088,248.6801139141536,42.51592061795485,198191
70364513634901095,224.4599793772496,44.46254861980953,211479
